#日期,机构,余额,活期余额
20190509,340501023,13256.99,1425.56
20190509,340501025,11346.11,2221.21
20190509,340501029,14610.04,2201.84
20190509,340501030,19057.17,3755.07
20190509,340521001,37150.99,6696.66
20190509,340521003,14998.54,2329.5
20190509,340521004,22130.7,5144.38
20190509,340521006,28892.03,3541.02
20190509,340521010,23179,5478.59
20190509,340521011,11865.85,2805.12
20190509,340521012,22940.25,6747.92
20190509,340521013,20847.69,3176.95
20190509,340521014,20978.82,3994.13
20190509,340521017,12737.33,3271.75
20190509,340521019,14823.75,3626.66
20190509,340521020,22504.6,4267.48
20190509,340521021,28872.6,5415.02
20190509,340521022,31551.22,5311
20190509,340521023,22446.75,5963.22
20190509,340521024,18248.75,5948.26
20190509,340521025,9853.12,3926.36
20190509,340522001,15830.69,3304.99
20190509,340522003,24584.27,4846.2
20190509,340522004,10835.36,1822.93
20190509,340522006,27180.2,6224.52
20190509,340522007,13534.38,3588.07
20190509,340522008,18934.67,5724.51
20190509,340522009,15459.32,3763.51
20190509,340522010,6905.61,1447.51
20190509,340522011,11138.18,2055.53
20190509,340522013,30342.17,4561.91
20190509,340522015,6522.61,1520.15
20190509,340523001,34969.18,7046.04
20190509,340523002,18967.28,4153.46
20190509,340523004,14765.05,2431.32
20190509,340523005,31766.97,5027.01
20190509,340523006,15868.64,2107.22
20190509,340523007,17849.32,5934.47
20190509,340523008,30452.14,5502.56
20190509,340523009,23426.14,6665.84
20190509,340523010,21383.55,4574.65
20190509,340523012,41952.71,6274.92
20190509,340523013,21956.76,3156.09
20190509,340601002,9838.13,2729.86
20190509,340601003,12260.88,2363.26
20190509,340601006,12003.89,3865.2
20190509,340601007,14610.73,4534.28
20190509,340601008,13849.1,4203.23
20190509,340601009,15988.15,4648.81
20190509,340601010,8756.35,1841.72
20190509,340601011,20365.73,3949.29
20190509,340601013,25874.2,4480.77
20190509,340601016,9326.11,2058.56
20190509,340601017,13251.35,3322.41
20190509,340601018,12935.2,1883.19
20190509,340601019,12689.99,2031.45
20190509,340601020,11449.1,1698.67
20190509,340601021,20367.94,4341.24
20190509,340601023,14433.29,2350.1
20190509,340601024,11920.94,2732.21
20190509,340601026,32784.22,5722.58
20190509,340601027,15918.98,3920.81
20190509,340601028,12180.25,3239.27
20190509,340601030,21685.38,5610.52
20190509,340601031,26511.33,5655.07
20190509,340601032,27750.22,5318.66
20190509,340601033,31927.94,6091.68
20190509,340601036,43850.7,8340.63
20190509,340621002,19583.58,4618.85
20190509,340621003,18250.99,5344.79
20190509,340621005,32022.4,6279.27
20190509,340621006,32692.3,10127.78
20190509,340621007,50600.65,9270.8
20190509,340621010,10891.7,2096.89
20190509,340621012,35945.69,7620.32
20190509,340621013,40856.7,8705.39
20190509,340621014,29959.5,7579.3
20190509,340621015,31767.23,7491.97
20190509,340621016,50847.22,11508.99
20190509,340621017,13351.9,3967.98
20190509,340621018,43906.89,12642.04
20190509,340621019,50012.64,15852.36
20190509,340621020,22880.71,5855.69
20190509,340621021,31397.97,7582.9
20190509,340621023,42338.03,9911.1
20190509,340621031,28251.61,6137.38
20190509,340621034,19163.06,5427.66
20190509,340701004,5040.18,1531.3
20190509,340701005,11825.42,2938.93
20190509,340701007,23746.36,4873.74
20190509,340701008,13535.63,2684.11
20190509,340701009,11981.38,2644.27
20190509,340701010,12477.46,2773.01
20190509,340701011,9163.03,2738.96
20190509,340701012,8513.91,1757.54
20190509,340701013,14497.77,2417.12
20190509,340701014,6136.95,1549.72
20190509,340701015,37264.18,5952.85
20190509,340701017,15116.07,2588.3
20190509,340701018,19793.73,3326.39
20190509,340701019,5864.47,2088.3
20190509,340701020,11277.91,2574.19
20190509,340701021,25050.84,3541.55
20190509,340701022,7382.79,1849.54
20190509,340701023,6821.01,1221.91
20190509,340701025,17873.15,4184.65
20190509,340701028,13996.59,2465.56
20190509,340701035,16497.75,2927.93
20190509,340701036,25581.17,3169.68
20190509,340701037,10246.04,1391.16
20190509,340701038,25262.77,3461.57
20190509,340701039,16753.3,2048.34
20190509,340701040,14831.75,1782.48
20190509,340701041,26459.88,3308.9
20190509,340701042,27389.4,3649.24
20190509,340701043,9336.69,1672.01
20190509,340701044,13674.09,1866.49
20190509,340701045,10909.46,1726.99
20190509,340701046,16011.5,1899.56
20190509,340701047,20597.01,3218.78
20190509,340701048,6730,1077.33
20190509,340722102,17203.3,1586.21
20190509,340722103,32775.51,5394.05
20190509,340722104,20086.46,1885.93
20190509,340722105,28962.62,3554.89
20190509,340722106,38901.84,3922.44
20190509,340722107,66752.19,7458.29
20190509,340722108,40660.18,4194.13
20190509,340722109,51875.16,4011.87
20190509,340722110,44440.21,3592.05
20190509,340722111,39330.92,3191.31
20190509,340722112,92810.01,10284.7
20190509,340722113,40905.23,4751.79
20190509,340722114,51354.53,5380.51
20190509,340722115,22850.73,2494.91
20190509,340722116,15751.72,1044.37
20190509,340722118,15897.3,1902.03
20190509,340722119,52662.15,5156.45
20190509,340722121,19353.79,2685.54
20190509,340722122,36796.4,3418
20190509,340722123,26036.97,2573.75
20190509,340722124,33560.15,3397.44
20190509,340722125,31498.1,2692.19
20190509,340722126,30677.51,7033.57
20190509,340801003,28971.52,3953.79
20190509,340801004,27040.97,3857.78
20190509,340801005,19358.78,1751.86
20190509,340801006,35341.18,10528.45
20190509,340801007,13636.49,3128.58
20190509,340801012,24686.29,2205.7
20190509,340801013,17240.91,2184.24
20190509,340801015,21775,3175.58
20190509,340801016,12052.78,1638.22
20190509,340801017,25074.11,1989.14
20190509,340801018,34419.55,3877.65
20190509,340801019,30278.33,4535.16
20190509,340801020,35745.96,4278.85
20190509,340801021,21543.58,4286.59
20190509,340801022,32341.9,6762.32
20190509,340801023,30765.07,5700.94
20190509,340801024,20382,3479.32
20190509,340801025,23613.35,6777.82
20190509,340801032,40477.58,6063.02
20190509,340801033,59172.29,7833.43
20190509,340801034,31323.31,11162.47
20190509,340822002,20149.29,2953.51
20190509,340822003,31563.83,3366.25
20190509,340822004,49052.33,10682.32
20190509,340822005,21155.84,4539.67
20190509,340822006,82281.98,8859.2
20190509,340822007,26164.32,4280.53
20190509,340822008,30152.52,6513.08
20190509,340822009,57283.28,8840.12
20190509,340822010,24410.94,4527.16
20190509,340822013,33023.83,4435.06
20190509,340822014,31286.7,4226.63
20190509,340822015,32617.81,4191.72
20190509,340822016,38038.53,6844.66
20190509,340822018,26942.08,3159.54
20190509,340822019,28108.18,4762.76
20190509,340822020,20205.6,1796.99
20190509,340822022,30203.03,3064.15
20190509,340822023,30071.39,4771.85
20190509,340822025,52703.43,8178.77
20190509,340822026,67767.65,8830.12
20190509,340822028,26505.68,3505.78
20190509,340822031,9672.37,1196.32
20190509,340824002,35967.3,5500.5
20190509,340824003,23933.43,2100.15
20190509,340824004,29790.85,4273.79
20190509,340824005,42365.94,5651.98
20190509,340824006,42696.63,10187.72
20190509,340824007,9173.38,1316.63
20190509,340824008,20245.71,3944.27
20190509,340824010,18798.33,2778.91
20190509,340824011,36057.03,4271.61
20190509,340824013,34416.36,6044.34
20190509,340824014,21506.26,4597.12
20190509,340824015,23038.56,3862.42
20190509,340824016,26524.95,3655.5
20190509,340824017,17971.34,2658.58
20190509,340824018,20654.24,3392.85
20190509,340824019,29720.7,3857.35
20190509,340824020,21255.66,4118.96
20190509,340824021,20499.61,5107.93
20190509,340825001,25598.03,4612.92
20190509,340825002,27834.1,5646.57
20190509,340825003,14593.3,2322.26
20190509,340825004,33756.28,11707.18
20190509,340825005,15057.49,4337.37
20190509,340825006,17212.07,4727.32
20190509,340825007,17287.47,3265.93
20190509,340825008,13224.28,4137
20190509,340825009,22705.39,5117.78
20190509,340825010,14097.32,3854.12
20190509,340825012,38319.54,7213.87
20190509,340825013,11283.16,3329.57
20190509,340825014,41186.25,7912.86
20190509,340825016,32441.63,8666.87
20190509,340825017,26208.32,5957.61
20190509,340826002,41388.49,8873.71
20190509,340826003,33543.49,5278.28
20190509,340826004,35031,6126.73
20190509,340826005,18120.81,3247.85
20190509,340826006,45797.96,10376.33
20190509,340826007,45085.92,10886.5
20190509,340826008,36807.57,9961.84
20190509,340826009,20037.78,5684.48
20190509,340826010,35175.18,8675.04
20190509,340826011,28077.17,6082.96
20190509,340826012,25113.28,5973.25
20190509,340826013,28376.2,7144.81
20190509,340826014,33240.3,6680.48
20190509,340826017,46501.03,9299.35
20190509,340826018,26973.9,7160.17
20190509,340826019,47136.84,9695.22
20190509,340826020,39598.01,10128.96
20190509,340826021,25035.34,4400.7
20190509,340826022,24543.03,4665.67
20190509,340827001,15023.57,2970.8
20190509,340827002,24371.66,4712.95
20190509,340827003,78634.19,10945.82
20190509,340827004,80418.59,11886.7
20190509,340827006,22741.06,4992.75
20190509,340827007,39779.75,4862.03
20190509,340827008,40320.46,7466.23
20190509,340827009,35854.79,6582.46
20190509,340827010,11550.93,1557.61
20190509,340827011,23698.04,4601.53
20190509,340827013,28972.75,4436
20190509,340827014,19840.07,3987.84
20190509,340827015,25134.11,5519.18
20190509,340827016,17383.81,4766.52
20190509,340827017,16004.71,2637.15
20190509,340827019,45300.5,5424.45
20190509,340827020,31696.68,5233.76
20190509,340827021,31229.01,4062.99
20190509,340827022,28139.18,6045.88
20190509,340827023,27909.75,4333.25
20190509,340828001,14626.05,4024.45
20190509,340828003,29180.65,6042.99
20190509,340828004,25080.37,8919.98
20190509,340828005,17079.03,5533.97
20190509,340828006,18670.42,4959.4
20190509,340828007,11559.88,2785.11
20190509,340828008,28864.05,4882.4
20190509,340828009,29481.81,5780.41
20190509,340828010,8690.89,2280.96
20190509,340828011,14029,4162.47
20190509,340881001,33782.65,5001.37
20190509,340881002,23259.1,3618.03
20190509,340881003,36258.66,5311.63
20190509,340881004,23841.85,2233.04
20190509,340881005,23514.53,2978.6
20190509,340881007,29450.02,2967.61
20190509,340881008,26724.21,2582.48
20190509,340881009,23884.75,3520.81
20190509,340881010,40071.93,5239.7
20190509,340881012,47076.21,6108.61
20190509,340881013,41939.65,4606.84
20190509,340881014,56462.02,7601.93
20190509,340881015,48358.07,6554.07
20190509,340881016,30266.32,4277.62
20190509,340881017,30251.99,3796.64
20190509,340881018,28070.2,4427.76
20190509,340881019,27297.01,2397.4
20190509,340881020,18999.42,2563.22
20190509,340881022,42477.93,4734.79
20190509,341001003,12419.5,3755.18
20190509,341001004,9403.73,2225.7
20190509,341001005,9784.26,2204.13
20190509,341001006,18615.79,2862.25
20190509,341001007,11485.64,2503.18
20190509,341001015,9115.25,1345.66
20190509,341003004,10374.1,1618.41
20190509,341003006,7660.48,1154.99
20190509,341003007,9766.25,1330.45
20190509,341003008,12953.7,2420.86
20190509,341003011,6453.25,856.26
20190509,341003012,6440.96,888.56
20190509,341003013,4223.6,799.75
20190509,341003014,3812.33,679.04
20190509,341003015,12652.28,1507.55
20190509,341003016,8646.62,1162.16
20190509,341003017,12504.05,2261.35
20190509,341003018,16251.49,2377.16
20190509,341003019,9725.28,1514.48
20190509,341003020,4203.78,445.95
20190509,341003022,5521.4,1456.32
20190509,341003023,3329.79,453.33
20190509,341021001,14266.6,1606.18
20190509,341021003,22485.17,3507.62
20190509,341021004,12081,1694.8
20190509,341021005,11094.96,1520.23
20190509,341021007,11816.27,1914.94
20190509,341021008,9342.04,1551.74
20190509,341021009,12325.43,1250.53
20190509,341021010,7825.72,842.4
20190509,341021011,21425.6,3410.61
20190509,341021012,22844.03,2852.49
20190509,341021013,6044.34,782.15
20190509,341021014,10242.5,1135.68
20190509,341021015,10472.8,1513.97
20190509,341021016,4931.13,763.19
20190509,341021017,16741.81,2205.28
20190509,341021018,16642.5,2623.38
20190509,341021019,19170.52,1959.03
20190509,341021022,15384.34,1881.03
20190509,341021024,3669.76,600.72
20190509,341021025,18531.33,2761.18
20190509,341021026,7544.65,824.9
20190509,341022003,8126.94,1172.97
20190509,341022004,10212.83,1382.45
20190509,341022005,14722.59,1091.33
20190509,341022006,14740.88,1608.22
20190509,341022008,6619.46,959.19
20190509,341022009,8824.05,943.38
20190509,341022010,11086.36,937.62
20190509,341022011,7352.1,1080.17
20190509,341022012,16870.11,1981.47
20190509,341022013,10513.73,1172.18
20190509,341022014,11547.05,1823.06
20190509,341023001,8334.74,1719.43
20190509,341023003,6163.8,1370.85
20190509,341023004,9978.98,1572.72
20190509,341023005,2733.06,377.4
20190509,341023006,4000.76,563.78
20190509,341023007,5291.04,1099.36
20190509,341024003,11334.6,839.14
20190509,341024004,11793.92,1190.99
20190509,341024005,14219.25,1742.68
20190509,341024006,19506.83,1955.77
20190509,341024007,18273.17,1661.43
20190509,341024008,11180.68,1595.25
20190509,341024009,16408.74,1967.98
20190509,341024010,9127.14,520.89
20190509,341101003,18068,3433.79
20190509,341101004,12890.3,2402.44
20190509,341101005,45303.41,8075.95
20190509,341101006,18871.78,2855.04
20190509,341101008,21570.1,3205.7
20190509,341101010,21132.05,4870.05
20190509,341101011,12724.34,2910.59
20190509,341101012,17858.96,3199.96
20190509,341101013,20293.52,3707.71
20190509,341101014,19353.71,4051.65
20190509,341101018,17129.84,2791.6
20190509,341101019,21841.24,4621.22
20190509,341122002,17614.6,3584.45
20190509,341122003,22314.25,4271.35
20190509,341122004,21085.68,4871.45
20190509,341122005,21365.14,8919.75
20190509,341122006,17961.42,2932.72
20190509,341122007,25037.68,3653.5
20190509,341122008,27108.24,6868.45
20190509,341122009,33404.62,4812.06
20190509,341122011,27470.58,3029.7
20190509,341124002,9558.91,2219.17
20190509,341124003,26999.5,6967.47
20190509,341124004,23197.15,3937.84
20190509,341124005,18658.11,3108.81
20190509,341124007,9218.19,2278.11
20190509,341124008,14670.75,3443.33
20190509,341124009,13663.89,3123.43
