#日期,机构,余额,活期余额
20190510,340124019,17850.96,2166
20190510,340124020,5525.22,889.9
20190510,340124021,16719.3,3268.05
20190510,340124022,26665.83,3603.75
20190510,340124023,8863.32,1752.84
20190510,340124024,24866.77,2128.45
20190510,340124025,16474.9,5159.72
20190510,340181003,13190.39,2303.9
20190510,340181004,23888.04,6980.75
20190510,340181005,17386.05,2830.06
20190510,340181006,22202.37,3611.49
20190510,340181007,21938.98,3545.08
20190510,340181008,8442.66,1760.12
20190510,340181009,12509,2214.73
20190510,340181010,39131.62,8604.3
20190510,340181011,23893.2,6873.97
20190510,340181012,17342.32,5152.01
20190510,340181013,12748.26,2762.69
20190510,340181016,21006.84,2212.98
20190510,340181017,24451.75,3895.93
20190510,340181018,28806.26,4162.69
20190510,340181020,36504.87,6078.6
20190510,340181021,25703.51,3540.84
20190510,340181022,21822.28,3788.29
20190510,340181023,21564.01,5228.04
20190510,340181024,13605.05,2693.77
20190510,340181025,17708.78,2093.17
20190510,340181026,15635.51,4278.43
20190510,340201002,8521.99,2034.69
20190510,340201005,12038.03,2435.85
20190510,340201006,11966.86,2447.52
20190510,340201010,9767.9,2031.76
20190510,340201011,9265.11,1943.63
20190510,340201013,11724.59,2167.22
20190510,340201015,11496.1,2883.53
20190510,340201016,18310,3850.47
20190510,340201017,15013.52,4102.78
20190510,340201018,15001.58,2625.84
20190510,340201019,11052.01,1903.02
20190510,340201020,17654.58,4257.68
20190510,340201021,19757.59,5010.46
20190510,340201022,9540.96,1797.05
20190510,340201023,12464.6,2408.45
20190510,340201024,10918.2,2514.66
20190510,340201026,17687.78,4960.81
20190510,340201027,11705.13,2894.55
20190510,340201028,16350.49,3234.24
20190510,340201032,10711.32,3416.77
20190510,340201034,9722.05,2443.28
20190510,340201037,31629,4731.41
20190510,340201038,10956.38,2336.64
20190510,340201039,31007.25,9688.52
20190510,340201040,34169.63,6111.81
20190510,340201041,23002.79,4700.69
20190510,340201042,28626.63,6745.67
20190510,340201043,36888.27,7054.56
20190510,340201044,18596.19,3970.01
20190510,340201045,38602.89,8145.04
20190510,340201047,21045.43,6433.84
20190510,340201049,13392.2,3858.61
20190510,340201052,28846.58,6016.41
20190510,340201053,17991.52,3974.49
20190510,340201054,49341.28,10276.8
20190510,340201055,22977.46,4189.13
20190510,340221002,18208.95,5268.6
20190510,340221003,18394.78,4559.03
20190510,340221004,18947.21,5038.97
20190510,340221007,17987.73,4226.65
20190510,340221010,27418.62,8774.87
20190510,340221012,29737.64,4734.7
20190510,340221013,31617.85,8013.43
20190510,340222002,14922.15,3484.64
20190510,340222003,37268.34,7453.61
20190510,340222005,13114.95,2357.4
20190510,340222007,21609.36,4879.45
20190510,340222009,10026.56,1763.26
20190510,340222010,25771.96,4766.09
20190510,340222011,32328.18,5554.14
20190510,340222012,14586.52,2262.06
20190510,340222016,10769.51,2516.19
20190510,340222017,15382.45,3075.05
20190510,340222022,18191.63,3910.8
20190510,340223002,42833.24,8143.66
20190510,340223003,34088.32,6143.08
20190510,340223004,29576.48,6507.17
20190510,340223005,40439.67,9584.94
20190510,340223006,47703.9,8205.93
20190510,340223008,28262.6,4801.74
20190510,340223009,29174.06,5251.18
20190510,340223010,18053.51,3443.2
20190510,340223011,17217.06,3980.5
20190510,340223012,23493.23,4694.98
20190510,340223013,16697.87,3250.98
20190510,340223014,19555.89,3568.89
20190510,340223017,11049.6,1702.49
20190510,340223018,11764.38,1574.21
20190510,340225001,28143.29,9938.12
20190510,340225002,29774.62,5872.83
20190510,340225004,48154.78,5743.67
20190510,340225006,22946.71,3398.48
20190510,340225007,67228.37,15105.3
20190510,340225008,37728.35,4471.19
20190510,340225009,29725.06,5844.29
20190510,340225010,21275.32,4047.79
20190510,340225011,21884.36,3523.83
20190510,340225012,29554.06,6497.26
20190510,340225013,24317.62,4992
20190510,340225014,38413.29,8942.75
20190510,340225015,41390.66,6945.7
20190510,340225016,27487.78,4305.76
20190510,340225017,44750.91,12599.65
20190510,340225018,24649.18,6444.35
20190510,340225019,18939.37,3992.37
20190510,340225020,10726.42,1548.28
20190510,340225021,16223.98,2241.37
20190510,340225022,9704.05,2010.63
20190510,340301002,6905.44,2347.37
20190510,340301003,5810.11,1595.12
20190510,340301004,12292.9,3994.54
20190510,340301007,7776.15,2549.76
20190510,340301008,7450.58,1721.48
20190510,340301009,7177.36,1776.71
20190510,340301010,12741.03,4168.01
20190510,340301011,11511.38,2747.81
20190510,340301013,10013.92,2603.06
20190510,340301014,9330.02,2059
20190510,340301015,4083.67,1145.15
20190510,340301016,15365.08,2420.96
20190510,340301017,9529.99,2646.56
20190510,340301018,6417.82,2008.6
20190510,340301019,2322.2,808.99
20190510,340301020,9767.4,2395.19
20190510,340301021,7542.32,1891.51
20190510,340301022,12484.77,4228.33
20190510,340301024,9207.2,3189.28
20190510,340301025,24589.5,8649.75
20190510,340301026,20938.49,4816.18
20190510,340321002,8871.21,3822.93
20190510,340321003,15251.33,9708.72
20190510,340321004,11799.51,6852.74
20190510,340321005,12385.46,5573.45
20190510,340321006,11747.48,5625.19
20190510,340321007,14286.48,6347.54
20190510,340321008,8949.72,4470.5
20190510,340321009,13107,6953.63
20190510,340321010,17647.89,9679.46
20190510,340321011,24664.85,13653.87
20190510,340321012,12811.04,6368.53
20190510,340321013,9550.72,3140.8
20190510,340321014,10264.79,6518.13
20190510,340321015,12262.49,6753.78
20190510,340321016,10012.47,5392.99
20190510,340321018,12751.02,10030.7
20190510,340321019,14801.17,9154.11
20190510,340321020,10668.58,5546.85
20190510,340321021,13008.13,6005.37
20190510,340321023,10532.19,5320.61
20190510,340321024,10091.05,5361.72
20190510,340321025,18632.87,9660.31
20190510,340322001,16409.61,5898.45
20190510,340322002,33067.42,11996.33
20190510,340322003,12091.93,4689.8
20190510,340322004,24150.07,10353
20190510,340322005,20397.38,6944.27
20190510,340322006,26596.87,8637.45
20190510,340322007,19189.25,6564.26
20190510,340322008,29741.17,11967.97
20190510,340322010,29144.36,10018.69
20190510,340322011,26926.47,10612.84
20190510,340322012,19533.02,7281.78
20190510,340322013,18766.95,6682.03
20190510,340322015,13097.54,4252.3
20190510,340322016,20574.67,6938.09
20190510,340322017,15789.5,6735.28
20190510,340322021,11006.34,3519.59
20190510,340323001,11253.23,4391.43
20190510,340323002,10575.76,3995.69
20190510,340323003,19197.81,6512.11
20190510,340323006,19490.28,7103.1
20190510,340323007,23211.1,6361.23
20190510,340323008,18250.08,7135.88
20190510,340323009,16439.61,5683.96
20190510,340323010,16325.01,6920.5
20190510,340323011,13673.58,6249.37
20190510,340323012,14967.37,5707.91
20190510,340323013,5955.74,1696.45
20190510,340323014,7407.57,2880.12
20190510,340323015,5196.7,2362.3
20190510,340323016,14545.94,5223.99
20190510,340323017,19286.3,7460.73
20190510,340323018,12681.97,3996.31
20190510,340323019,14074.61,6494.73
20190510,340323020,10809.7,4230.86
20190510,340323021,9162.41,3624.02
20190510,340323022,11597.28,4840.44
20190510,340323023,10638.57,3617.84
20190510,340323024,12910.7,4673.34
20190510,340401002,10010.4,2570.41
20190510,340401004,12893.67,2572.49
20190510,340401005,11990.15,2084.96
20190510,340401006,11564.79,2344.94
20190510,340401007,8484.32,1873.12
20190510,340401009,22424.84,3168.97
20190510,340401010,10539.51,2316.78
20190510,340401011,16882.03,3777
20190510,340401012,12504.93,2103.59
20190510,340401013,13197.95,3578.75
20190510,340401014,24233.42,3746.82
20190510,340401015,13785.19,2449.8
20190510,340401016,14636.59,3680.3
20190510,340401017,14916.25,3252.26
20190510,340401018,14610.75,2693.99
20190510,340401019,15701.38,1622.66
20190510,340401020,23425.23,3999.13
20190510,340401021,16662.92,3485.07
20190510,340401022,19948.22,3678.04
20190510,340401026,24830.73,4588.48
20190510,340401028,15370.46,1842.64
20190510,340401029,20021.46,4089.97
20190510,340401031,16548.29,3154.3
20190510,340401032,20321.47,2762.72
20190510,340401033,20066.36,3948.16
20190510,340401035,13664.35,1633.79
20190510,340401036,16262.78,3190.29
20190510,340401038,11971.41,1200.3
20190510,340401040,25722.73,5270.86
20190510,340401041,14137.18,6822.67
20190510,340401042,33091.39,8853.81
20190510,340401043,26226.72,4327.15
20190510,340401047,36151.62,10872.89
20190510,340401048,19022.13,4098.27
20190510,340401049,17887.33,4484.79
20190510,340401051,21112.56,6581.72
20190510,340401052,15222.43,2231.45
20190510,340401053,13849.35,2346.41
20190510,340421002,20393.85,5882.7
20190510,340421003,30175.88,7914.26
20190510,340421004,51656.56,13814.4
20190510,340421005,31942.86,9639.04
20190510,340421006,26756.78,7622.17
20190510,340421007,24829.89,8957.9
20190510,340421008,43132.38,11379.14
20190510,340421009,27364.78,8229.1
20190510,340421010,34574.35,8817.81
20190510,340421012,25349.92,6347.42
20190510,340421013,29926.55,8366.2
20190510,340421014,24610.73,8473.4
20190510,340421015,31798.25,8730.97
20190510,340421016,26794.86,6226.67
20190510,340421017,34571.13,7920.08
20190510,340421019,23868.24,6033.06
20190510,340422101,32855.94,9151.49
20190510,340422102,17779.11,5958.99
20190510,340422103,19146.88,4208.03
20190510,340422105,19998.21,4372.19
20190510,340422106,31954.91,5707.93
20190510,340422107,14235.28,4542.68
20190510,340422108,20634.22,6753.99
20190510,340422109,18060.79,2595.11
20190510,340422110,17759.32,4499.62
20190510,340422111,22094.41,6798
20190510,340422112,25393.5,6136.11
20190510,340422113,7773.07,2380.77
20190510,340422114,22831.35,6172.46
20190510,340422115,10153.38,3265.87
20190510,340422117,28584.21,7967.36
20190510,340422118,38982.02,6810.17
20190510,340422119,18237.17,3598.56
20190510,340422120,21750.97,4543.89
20190510,340422121,39477.89,6177.54
20190510,340422122,27509.31,5801.26
20190510,340422123,12622.5,2319.99
20190510,340422125,18563.83,3736.64
20190510,340422126,28504.03,4695.92
20190510,340422127,14174.88,2558.58
20190510,340422128,35815.51,6984.35
20190510,340422129,13937.01,3596.87
20190510,340501001,6164.07,1268.38
20190510,340501003,14647.35,2556.79
20190510,340501004,10775.44,1425.71
20190510,340501006,5087.95,1118.18
20190510,340501007,8771.54,1608.25
20190510,340501008,6524.01,2106.91
20190510,340501009,19739.61,2864.62
20190510,340501010,9727.24,2487.63
20190510,340501012,8298.58,2047.8
20190510,340501013,7314.41,1132.09
20190510,340501014,19381.31,2357.64
20190510,340501015,8835.66,1496.62
20190510,340501016,4727.82,795.33
20190510,340501017,11241.63,1764.52
20190510,340501019,19135.5,4401.67
20190510,340501020,12819.36,1920.29
20190510,340501021,14834.48,2115.92
20190510,340501023,13257.17,1424.78
20190510,340501025,11338.44,2200.17
20190510,340501029,14591.64,2182.44
20190510,340501030,18871.58,3580.15
20190510,340521001,37161.32,6702.06
20190510,340521003,15047.57,2381.28
20190510,340521004,21738.96,4782.07
20190510,340521006,28847.44,3481.34
20190510,340521010,23160.21,5478.5
20190510,340521011,11830.08,2774.08
20190510,340521012,22887.97,6735.95
20190510,340521013,20829.39,3161.17
20190510,340521014,20934.09,3961.2
20190510,340521017,12671.6,3213.72
20190510,340521019,14807.12,3620.42
20190510,340521020,22498.56,4247.22
20190510,340521021,28946.49,5480.91
20190510,340521022,31585.77,5317.45
20190510,340521023,22417.34,5940.08
20190510,340521024,18193.56,5927.33
20190510,340521025,9893.47,3949.79
20190510,340522001,15617.44,3108.33
20190510,340522003,24569.74,4847.05
20190510,340522004,10795.29,1787.76
20190510,340522006,27200.14,6231.76
20190510,340522007,13520.62,3570.13
20190510,340522008,18918.33,5712.66
20190510,340522009,15452.18,3764.16
20190510,340522010,6910.53,1447.56
20190510,340522011,11150.56,2051.6
20190510,340522013,30341.35,4542.73
20190510,340522015,6542.71,1530.75
20190510,340523001,34954.46,7065.14
20190510,340523002,18930.52,4136
20190510,340523004,14733.67,2394.95
20190510,340523005,31730.49,4964.22
20190510,340523006,15877.26,2115.25
20190510,340523007,17498.51,5558.97
20190510,340523008,30477.13,5536.57
20190510,340523009,23415.03,6724.64
20190510,340523010,21345.56,4569.96
20190510,340523012,41897.11,6227.73
20190510,340523013,21951.88,3148.77
20190510,340601002,9839.54,2729.16
20190510,340601003,12162.39,2272.61
20190510,340601006,12011.64,3968.47
20190510,340601007,14608.82,4536.77
20190510,340601008,13790.2,4172.56
20190510,340601009,16104.86,4799.21
20190510,340601010,8803.76,1900.33
20190510,340601011,20377.57,3952.53
20190510,340601013,25737.54,4369.44
20190510,340601016,9261.19,2070.05
20190510,340601017,13163.79,3241.22
20190510,340601018,12937.73,1890.28
20190510,340601019,12693.37,2031.2
20190510,340601020,11536.58,1791.32
20190510,340601021,20343.77,4311.36
20190510,340601023,14348.32,2263.19
20190510,340601024,11806.98,2615.1
20190510,340601026,32749.98,5710.5
20190510,340601027,15857.14,3863.83
20190510,340601028,12176.96,3210.87
20190510,340601030,21714.79,5654.5
20190510,340601031,26444.26,5612.47
20190510,340601032,27723.69,5283.42
20190510,340601033,31927.19,6095.85
20190510,340601036,43827.48,8331.28
20190510,340621002,19522.22,4570.19
20190510,340621003,18307.14,5416.52
20190510,340621005,32023.16,6278.34
20190510,340621006,32697.92,10130.76
20190510,340621007,50582.08,9298.23
20190510,340621010,10866.65,2052.62
20190510,340621012,35875.76,7553.57
20190510,340621013,40771.6,8620.69
20190510,340621014,29897.29,7569.53
20190510,340621015,31747.05,7472.49
20190510,340621016,50867.25,11523.17
20190510,340621017,13363.96,3952.49
20190510,340621018,44055.57,12724.72
20190510,340621019,49895.99,15781.24
20190510,340621020,22895.85,5901.63
20190510,340621021,31331.32,7531.73
20190510,340621023,42300.05,9908.31
20190510,340621031,28253.8,6172.85
20190510,340621034,19120.43,5373.09
20190510,340701004,4909.17,1408.55
20190510,340701005,11825.6,2929.94
20190510,340701007,23474.62,4576.32
20190510,340701008,13447.4,2591.82
20190510,340701009,11962.23,2624.21
20190510,340701010,12448.56,2740.16
20190510,340701011,9140.75,2718.68
20190510,340701012,8483.29,1726.62
20190510,340701013,14470.58,2392.97
20190510,340701014,6095.06,1507.27
20190510,340701015,37161.5,5806.83
20190510,340701017,15093.69,2554.11
20190510,340701018,19683.03,3233.16
20190510,340701019,5865.3,2059.07
20190510,340701020,11255.7,2554.08
20190510,340701021,25019.65,3522.8
20190510,340701022,7319.62,1788.64
20190510,340701023,6805.42,1116.2
20190510,340701025,17753.53,4057.22
20190510,340701028,13965.49,2418.4
20190510,340701035,16468.7,2900.13
20190510,340701036,25510.8,3099.4
20190510,340701037,10246.58,1392.41
20190510,340701038,25249.33,3465.47
20190510,340701039,16755.87,2048.64
20190510,340701040,14824.22,1765.1
20190510,340701041,26473.03,3327.05
20190510,340701042,27390.4,3657.41
20190510,340701043,9364.38,1689.53
20190510,340701044,13662.94,1858.88
20190510,340701045,10858.06,1677.79
20190510,340701046,15999.94,1888.06
20190510,340701047,20547.56,3156.84
20190510,340701048,6724.43,1071.71
20190510,340722102,17222.69,1599.27
20190510,340722103,32697.28,5324.36
20190510,340722104,20054.41,1876.84
20190510,340722105,29028.57,3612.18
20190510,340722106,38845.73,3844.59
20190510,340722107,66720.04,7445.82
20190510,340722108,40657.29,4210.66
20190510,340722109,51894.27,4011.41
20190510,340722110,44323.71,3518.74
20190510,340722111,39251.46,3120.13
20190510,340722112,92797.62,10246.96
20190510,340722113,40901.16,4778.96
20190510,340722114,51295.25,5352.54
20190510,340722115,22864.42,2509.75
20190510,340722116,15744.15,1031.5
20190510,340722118,15908.14,1893.53
20190510,340722119,52522.55,5031.9
20190510,340722121,19335.33,2665.53
20190510,340722122,36782.06,3419.71
20190510,340722123,26030.88,2561.43
20190510,340722124,33563.55,3403.42
20190510,340722125,31427.25,2629.54
20190510,340722126,30556.64,6935.19
20190510,340801003,29263.36,4239.18
20190510,340801004,27083.24,3884.64
20190510,340801005,19271.99,1658.33
20190510,340801006,35820.23,11010.66
20190510,340801007,14042.4,3540.64
20190510,340801012,24573.79,2076.67
20190510,340801013,17055.14,2007.48
20190510,340801015,21632.26,3042.31
20190510,340801016,12180.22,1747.7
20190510,340801017,24971.41,1901.28
20190510,340801018,34360.6,3840.71
20190510,340801019,30243.93,4491.96
20190510,340801020,35633.61,4162.98
20190510,340801021,21599.9,4334.44
20190510,340801022,32318.73,6733.74
20190510,340801023,30567.38,5517.8
20190510,340801024,20713.89,3816.27
20190510,340801025,23618.17,6768.1
20190510,340801032,40373.78,5964.07
20190510,340801033,59181.25,7820.76
20190510,340801034,31278.43,11200.94
20190510,340822002,20161.98,2967.56
20190510,340822003,31561.2,3381.59
20190510,340822004,49100.87,10724.01
20190510,340822005,21222.76,4601.98
20190510,340822006,82224.66,8807.79
20190510,340822007,26087.92,4206.62
20190510,340822008,30114.28,6461.12
20190510,340822009,57199.24,8760.03
20190510,340822010,24413.92,4501.39
20190510,340822013,33023.8,4443.43
20190510,340822014,31329.82,4183.85
20190510,340822015,32605.57,4173.35
20190510,340822016,38021.42,6801.39
20190510,340822018,26925.39,3153.26
20190510,340822019,28105.28,4758.27
20190510,340822020,20207.31,1812.65
20190510,340822022,30235.51,3108.44
20190510,340822023,30016.7,4742.25
20190510,340822025,52675.4,8153.72
20190510,340822026,67690.8,8770.24
20190510,340822028,26467.77,3511.24
20190510,340822031,9674.45,1198.1
20190510,340824002,35888.96,5479.39
20190510,340824003,23942.03,2096.54
20190510,340824004,29814.93,4304.01
20190510,340824005,42377.07,5680.06
20190510,340824006,42464.79,9995.08
20190510,340824007,9188.39,1329.23
20190510,340824008,20256.94,3926.05
20190510,340824010,18802.03,2796.39
20190510,340824011,36129.28,4298.74
20190510,340824013,34382.38,6007.7
20190510,340824014,21501.42,4607.83
20190510,340824015,22991.86,3849.89
20190510,340824016,26581.21,3696.12
20190510,340824017,18051.64,2785.06
20190510,340824018,20635.19,3397.35
20190510,340824019,29647.74,3843.61
20190510,340824020,21181.8,4104.92
20190510,340824021,20447.56,5069.67
20190510,340825001,25545.81,4556.22
20190510,340825002,27803.71,5599.44
20190510,340825003,14590.17,2315.89
20190510,340825004,33697.86,11705.16
20190510,340825005,15068.28,4289.97
20190510,340825006,17078.21,4605.5
20190510,340825007,17287.31,3257.21
20190510,340825008,13225.12,4139.07
20190510,340825009,22723.28,5138.38
20190510,340825010,14149.6,3920.3
20190510,340825012,38266.72,7177.39
20190510,340825013,11232.65,3277
20190510,340825014,41169.21,7907.44
20190510,340825016,32410.13,8603.95
20190510,340825017,26187.57,5926.43
20190510,340826002,41394.44,8900.73
20190510,340826003,33534.22,5276.7
20190510,340826004,34986.3,6104.82
20190510,340826005,18128.28,3247.23
20190510,340826006,45705.26,10276.9
20190510,340826007,45088.66,10888.48
20190510,340826008,36820.91,9965.31
20190510,340826009,19992.28,5694.01
20190510,340826010,35157.03,8658.43
20190510,340826011,28046.95,6082.99
20190510,340826012,25102.39,5952.56
20190510,340826013,28374.34,7143.11
20190510,340826014,33194.81,6651.11
20190510,340826017,46381.43,9214.85
20190510,340826018,26930.86,7124.76
20190510,340826019,47122.24,9665.68
20190510,340826020,39588.75,10163.07
20190510,340826021,24997.78,4369.98
20190510,340826022,24682.9,4819.96
20190510,340827001,15022.67,2972.56
20190510,340827002,24356.81,4714.71
20190510,340827003,78673.74,10949.21
20190510,340827004,80545.63,12024.79
20190510,340827006,22710.34,4975.21
20190510,340827007,39774.34,4858.56
20190510,340827008,40306.98,7520.57
20190510,340827009,35829.23,6546.28
20190510,340827010,11540.58,1549.03
20190510,340827011,23624.11,4534.55
20190510,340827013,28967.96,4439.7
20190510,340827014,19849.47,3989.12
20190510,340827015,25113.4,5496.88
20190510,340827016,17371.54,4749.97
20190510,340827017,16016.66,2657.1
20190510,340827019,45281.17,5388.26
20190510,340827020,31713.33,5241.26
20190510,340827021,31228.62,4059.83
20190510,340827022,28133.09,6052.8
20190510,340827023,27945.8,4333.44
20190510,340828001,14650.23,4040.08
20190510,340828003,29123.75,5960.6
20190510,340828004,25090.89,8939.5
20190510,340828005,17095.37,5547.66
20190510,340828006,18664.8,4962.65
20190510,340828007,11564.95,2792.61
20190510,340828008,28910.85,4931.27
20190510,340828009,29448.58,5739.83
20190510,340828010,8701.59,2280.95
20190510,340828011,14044.36,4177.54
20190510,340881001,33828.2,5040.84
20190510,340881002,23246.79,3604.16
20190510,340881003,36257.1,5282.34
20190510,340881004,23808.94,2200.9
20190510,340881005,23504.13,2965.61
20190510,340881007,29341.9,2879.61
20190510,340881008,26701.08,2562.67
20190510,340881009,23884.34,3527.49
20190510,340881010,40044.59,5221.56
20190510,340881012,47053.68,6074.04
20190510,340881013,41915.04,4587.72
20190510,340881014,56477.7,7604.97
20190510,340881015,48233.79,6424.28
20190510,340881016,30208.96,4173.89
20190510,340881017,30236.96,3784.08
20190510,340881018,28072.67,4379.85
20190510,340881019,27236.57,2364.08
20190510,340881020,19055.57,2538.11
20190510,340881022,42401.24,4640.95
20190510,341001003,12338.22,3666.51
20190510,341001004,9320.56,2142.58
20190510,341001005,9804.03,2219.05
20190510,341001006,18586.55,2842.32
20190510,341001007,11439.24,2454.04
20190510,341001015,9108.44,1346.15
20190510,341003004,10380.84,1618.09
20190510,341003006,7654.99,1147.14
20190510,341003007,9777.61,1341.44
20190510,341003008,12872.42,2344.53
20190510,341003011,6455.9,854.75
20190510,341003012,6393.29,845.91
20190510,341003013,4242.44,815.69
20190510,341003014,3798.16,656.18
20190510,341003015,12647.86,1506.28
20190510,341003016,8658.25,1173.54
20190510,341003017,12470.34,2211.17
20190510,341003018,16237.98,2364.87
20190510,341003019,9741.21,1533.53
20190510,341003020,4219.13,446.3
20190510,341003022,5496.19,1435.65
20190510,341003023,3325.32,447.73
20190510,341021001,14253.13,1600.67
20190510,341021003,22497.97,3527.14
20190510,341021004,12058.06,1695.35
20190510,341021005,11101.78,1529.52
20190510,341021007,11834.8,1933.59
20190510,341021008,9343.3,1550.28
20190510,341021009,12328.94,1256.82
20190510,341021010,7820.39,842.43
20190510,341021011,21423.96,3410.63
20190510,341021012,22844.1,2854.04
20190510,341021013,6047.65,776.85
20190510,341021014,10221.59,1114.27
20190510,341021015,10459.49,1506.56
20190510,341021016,4929.25,763.27
20190510,341021017,16711.97,2171.61
20190510,341021018,16660.2,2631.01
20190510,341021019,19183.79,1982.63
20190510,341021022,15380.46,1878.57
20190510,341021024,3666.73,600.94
20190510,341021025,18563.19,2806.31
20190510,341021026,7542.43,811.07
20190510,341022003,8115.26,1161.29
20190510,341022004,10185.73,1358.61
20190510,341022005,14731.41,1097.95
20190510,341022006,14739.58,1598.82
20190510,341022008,6614.07,960.73
20190510,341022009,8822.07,943.38
20190510,341022010,11083.96,934.19
20190510,341022011,7347.51,1077.82
20190510,341022012,16889.28,2003.43
20190510,341022013,10525.43,1184.77
20190510,341022014,11498.64,1778.44
20190510,341023001,8314.92,1693.02
20190510,341023003,6165.92,1366.97
20190510,341023004,9947.28,1537.53
20190510,341023005,2734.81,376.14
20190510,341023006,3991.06,556.95
20190510,341023007,5316.34,1123.68
20190510,341024003,11340.55,842.37
20190510,341024004,11777.57,1169.18
20190510,341024005,14210.2,1726.31
20190510,341024006,19494.14,1931.71
20190510,341024007,18285.96,1659.9
20190510,341024008,11241.18,1646.53
20190510,341024009,16380.79,1949.9
20190510,341024010,9140.41,531.37
20190510,341101003,18005.85,3393.63
20190510,341101004,12738.69,2363.21
20190510,341101005,45214.54,8031.88
20190510,341101006,18863.92,2862.28
20190510,341101008,21578.55,3240.38
20190510,341101010,21184.36,4968.44
20190510,341101011,12728.61,2929.1
20190510,341101012,17826.49,3183.74
20190510,341101013,20286.36,3708.31
20190510,341101014,19174.3,3967.03
20190510,341101018,17126.66,2779.21
20190510,341101019,21863.04,4642.68
20190510,341122002,17631.86,3600.02
20190510,341122003,22280.3,4249.09
20190510,341122004,21090.49,4864.66
20190510,341122005,21281.53,8841.14
20190510,341122006,17954.74,2917.52
20190510,341122007,25032.32,3651.15
20190510,341122008,27003.02,6761.41
20190510,341122009,33423.59,4800.11
20190510,341122011,27467.51,3025.85
20190510,341124002,9518.48,2189.67
20190510,341124003,27008.71,6983.38
20190510,341124004,23136.57,3891.72
20190510,341124005,18593.77,3039.71
20190510,341124007,9187.86,2248.44
20190510,341124008,14625.43,3397.5
