#日期,机构,余额,活期余额
20190507,340124002,44248.26,11983.73
20190507,340124003,24120.44,4496.88
20190507,340124004,35824.46,4416.37
20190507,340124005,32833.05,5404.87
20190507,340124006,23793.13,4941.08
20190507,340124008,32258.08,3258.41
20190507,340124009,43092.49,5673.49
20190507,340124010,11574.27,2277.64
20190507,340124011,31333.39,6061.48
20190507,340124012,23870.9,3319.31
20190507,340124013,18881.02,3213.42
20190507,340124014,33136.16,7924.85
20190507,340124015,27943.21,5149.25
20190507,340124016,27699.53,5270.56
20190507,340124017,19090.24,3768.14
20190507,340124018,29782.19,6229.65
20190507,340124019,17845.68,2139.59
20190507,340124020,4608.92,890.48
20190507,340124021,16701.08,3293.82
20190507,340124022,26648.15,3545.11
20190507,340124023,8940.02,1813.59
20190507,340124024,24918.32,2139.31
20190507,340124025,16623.78,5222.8
20190507,340181003,13179.48,2292.19
20190507,340181004,24132.54,7226.97
20190507,340181005,17452.18,2896.07
20190507,340181006,22236.93,3674.1
20190507,340181007,21910.41,3538.82
20190507,340181008,8491.27,1806.63
20190507,340181009,12526.8,2208.98
20190507,340181010,39184.02,8669.14
20190507,340181011,23838.01,6743.19
20190507,340181012,17430.01,5213.28
20190507,340181013,12733.11,2779.3
20190507,340181016,21112.48,2317.55
20190507,340181017,24462.68,3954.28
20190507,340181018,28822.23,4158.08
20190507,340181020,36545.08,6093.91
20190507,340181021,25724.45,3532.65
20190507,340181022,21833.81,3834.6
20190507,340181023,21543.1,5266.46
20190507,340181024,13740.04,2795.93
20190507,340181025,17706.88,2114.36
20190507,340181026,15877.65,4570.56
20190507,340201002,8565.92,2077.29
20190507,340201005,12198.18,2494.46
20190507,340201006,11947.75,2460.62
20190507,340201010,9886.55,2116.37
20190507,340201011,9239.92,1943.7
20190507,340201013,11747.63,2179.02
20190507,340201015,11450.61,2753.91
20190507,340201016,18253.23,3798.33
20190507,340201017,14962.74,4023.82
20190507,340201018,14958.9,2623.79
20190507,340201019,11057.1,1934.58
20190507,340201020,17842.52,4481.14
20190507,340201021,19650.3,4929.33
20190507,340201022,9492.67,1764.93
20190507,340201023,12578.72,2524.67
20190507,340201024,10957.37,2587.54
20190507,340201026,17782.08,5044.84
20190507,340201027,11709.56,2920.54
20190507,340201028,16373.2,3290.8
20190507,340201032,10628.56,3384.59
20190507,340201034,9797.27,2512.48
20190507,340201037,31755.63,4863.66
20190507,340201038,10882.11,2247.57
20190507,340201039,30875.92,9543.76
20190507,340201040,34075.67,6000.34
20190507,340201041,23043.22,4718.98
20190507,340201042,28605.62,6708.49
20190507,340201043,36884.17,7015.71
20190507,340201044,18637.83,4014.77
20190507,340201045,38765.31,8297.72
20190507,340201047,21028.77,6279.06
20190507,340201049,13401.15,3800.26
20190507,340201052,29005.75,6130.01
20190507,340201053,17866.92,3829.69
20190507,340201054,49506.63,10415.56
20190507,340201055,23058.46,4229.36
20190507,340221002,18158.68,5227.56
20190507,340221003,18399.8,4544.23
20190507,340221004,19073.87,5151.79
20190507,340221007,17997.88,4237.59
20190507,340221010,27520.18,8830.06
20190507,340221012,29795.73,4779.86
20190507,340221013,31723.37,8111.11
20190507,340222002,14878.28,3419.25
20190507,340222003,37427.8,7553.18
20190507,340222005,13170.06,2417.77
20190507,340222007,21511.85,4747.32
20190507,340222009,10071.59,1769.4
20190507,340222010,25881.5,4846.99
20190507,340222011,32163.69,5352.2
20190507,340222012,14607.26,2268.88
20190507,340222016,10798.83,2546.58
20190507,340222017,15411.27,3094.67
20190507,340222022,18172.31,3885.98
20190507,340223002,42843.52,8259.09
20190507,340223003,34211.34,6212.98
20190507,340223004,29670.77,6553.25
20190507,340223005,40538.61,9678.32
20190507,340223006,47776.64,8239.45
20190507,340223008,28367.82,4883.89
20190507,340223009,29248.69,5329.78
20190507,340223010,18084.14,3454.54
20190507,340223011,17206.28,3949.61
20190507,340223012,23581.1,4731.71
20190507,340223013,16845.73,3346
20190507,340223014,19549.21,3606.02
20190507,340223017,11092.35,1709.4
20190507,340223018,11739.69,1587.74
20190507,340225001,30045.86,11798.26
20190507,340225002,29737.95,5848.21
20190507,340225004,48145.06,5670.86
20190507,340225006,22920.89,3422.38
20190507,340225007,67340.61,15202.81
20190507,340225008,37680.21,4392.79
20190507,340225009,29806.92,5881.72
20190507,340225010,21255.18,4028.93
20190507,340225011,21835.49,3470.01
20190507,340225012,29632.14,6556.59
20190507,340225013,24320.78,4945.52
20190507,340225014,38319.82,8876.93
20190507,340225015,41503.79,7038.71
20190507,340225016,27485,4320.94
20190507,340225017,44538.43,12547.95
20190507,340225018,24746.48,6468.5
20190507,340225019,18935.34,3990.79
20190507,340225020,10716.28,1544.99
20190507,340225021,16227.79,2237.22
20190507,340225022,9722.34,2023.09
20190507,340301002,6852.12,2295.43
20190507,340301003,5842.54,1592.13
20190507,340301004,12357.18,4075.83
20190507,340301007,7807.13,2599.52
20190507,340301008,7439.79,1680.22
20190507,340301009,7134.52,1737.32
20190507,340301010,12636.01,4051.35
20190507,340301011,11386.21,2671.08
20190507,340301013,9986.06,2598.01
20190507,340301014,9329.44,2043.93
20190507,340301015,4104.25,1136.21
20190507,340301016,15321.77,2382.41
20190507,340301017,9525.28,2640.42
20190507,340301018,6439.85,2032.48
20190507,340301019,2348.2,838.07
20190507,340301020,9782.71,2410.35
20190507,340301021,7503.79,1843.04
20190507,340301022,12508.68,4239.29
20190507,340301024,9278.79,3267.71
20190507,340301025,24556.97,8613.77
20190507,340301026,20941.32,4821.2
20190507,340321002,8920.04,3871.31
20190507,340321003,15383.14,9847.26
20190507,340321004,11836.96,6884
20190507,340321005,12394.27,5583.09
20190507,340321006,11654.29,5556.51
20190507,340321007,14203.95,6283.22
20190507,340321008,8978.53,4500.79
20190507,340321009,13019.66,6880.24
20190507,340321010,17697.64,9737.09
20190507,340321011,24822.02,13781.25
20190507,340321012,12957.64,6468.81
20190507,340321013,9524.8,3130.6
20190507,340321014,10304.37,6550.4
20190507,340321015,12280.57,6766.09
20190507,340321016,10012.03,5382.57
20190507,340321018,12762.26,10040.95
20190507,340321019,14841.39,9191.93
20190507,340321020,10409.48,5329.52
20190507,340321021,13097.07,6075.51
20190507,340321023,10621.52,5393.85
20190507,340321024,10134.33,5389.42
20190507,340321025,18562.37,9638.08
20190507,340322001,16368.37,5868.56
20190507,340322002,33201.59,12089.2
20190507,340322003,12044.51,4654.21
20190507,340322004,24207.79,10373.04
20190507,340322005,20467.78,6987.55
20190507,340322006,26665.04,8676.55
20190507,340322007,19277.32,6639.9
20190507,340322008,29777.23,12021.32
20190507,340322010,29227.42,10074.92
20190507,340322011,26982.67,10688.07
20190507,340322012,19546.28,7275.94
20190507,340322013,18875.67,6747.11
20190507,340322015,13290.28,4415.45
20190507,340322016,20590.06,6962.65
20190507,340322017,15840.7,6776.35
20190507,340322021,10963.95,3440.56
20190507,340323001,11316.84,4445.83
20190507,340323002,10658.38,4047.06
20190507,340323003,19200.08,6494.96
20190507,340323006,19580.76,7177.76
20190507,340323007,23122.14,6258.11
20190507,340323008,18233.65,7106.7
20190507,340323009,16589.11,5795.47
20190507,340323010,16329.65,6942.3
20190507,340323011,13632.17,6198.17
20190507,340323012,15012.82,5724.83
20190507,340323013,5989.01,1719.85
20190507,340323014,7499.16,2882.97
20190507,340323015,5219.08,2383.16
20190507,340323016,14575.38,5237.6
20190507,340323017,19341.95,7493.9
20190507,340323018,12752.55,4020.62
20190507,340323019,14158.85,6568.33
20190507,340323020,10856.37,4289.68
20190507,340323021,9194.62,3659.41
20190507,340323022,11702.54,4905.73
20190507,340323023,10550.7,3598.86
20190507,340323024,12891.17,4646.4
20190507,340401002,9966.96,2505.87
20190507,340401004,12848.86,2533.88
20190507,340401005,11992.95,2011.18
20190507,340401006,11412.85,2220.41
20190507,340401007,8243.85,1661.41
20190507,340401009,22218.1,2977.22
20190507,340401010,10559.71,2291.36
20190507,340401011,16918.88,3797.1
20190507,340401012,12441.12,2077.71
20190507,340401013,13183.5,3571.44
20190507,340401014,24094.12,3586.68
20190507,340401015,13727.26,2441.21
20190507,340401016,14664.7,3710.65
20190507,340401017,14961.55,3202.26
20190507,340401018,14542.02,2640.07
20190507,340401019,15727.57,1652.45
20190507,340401020,23442.59,3983.01
20190507,340401021,16541.03,3378.69
20190507,340401022,19868.15,3646.63
20190507,340401026,24763.62,4532.47
20190507,340401028,15312.28,1853.83
20190507,340401029,20068.09,4197.64
20190507,340401031,16563.36,3156.64
20190507,340401032,20514.25,2880.39
20190507,340401033,20167,3959.74
20190507,340401035,13533.24,1483.49
20190507,340401036,16248.15,3173.07
20190507,340401038,12206.31,1421.48
20190507,340401040,25889.89,5461.37
20190507,340401041,14214.78,6834.71
20190507,340401042,33339.08,8987.9
20190507,340401043,26279.26,4360.33
20190507,340401047,36242.5,10878.27
20190507,340401048,18996.58,4081.96
20190507,340401049,17865.09,4453.71
20190507,340401051,21076.24,6472.86
20190507,340401052,15456.65,2443.72
20190507,340401053,13979.09,2446.44
20190507,340421002,20304.34,5820.66
20190507,340421003,30131.22,7858.59
20190507,340421004,51745.16,13865.25
20190507,340421005,32274.87,9927.62
20190507,340421006,26861.35,7731.5
20190507,340421007,25163.02,9281.39
20190507,340421008,43082.06,11314.69
20190507,340421009,27518.92,8360.75
20190507,340421010,34577.85,8912.33
20190507,340421012,25560.88,6557.57
20190507,340421013,30088.13,8481.13
20190507,340421014,24476.91,8422.02
20190507,340421015,31836.21,8762.16
20190507,340421016,26878.79,6297.69
20190507,340421017,34604.76,8003.3
20190507,340421019,23933.89,6121.44
20190507,340422101,32972.42,9259.04
20190507,340422102,18005.36,6162.25
20190507,340422103,19235.06,4282.79
20190507,340422105,19969.41,4346.81
20190507,340422106,32140.43,5788.55
20190507,340422107,14247.07,4521.43
20190507,340422108,20642.58,6744.03
20190507,340422109,18113.54,2599.69
20190507,340422110,17650.56,4406.32
20190507,340422111,22729.68,7440.95
20190507,340422112,25411.85,6103.11
20190507,340422113,7796.98,2378.41
20190507,340422114,22893.56,6205.1
20190507,340422115,10168.81,3268.06
20190507,340422117,28545.84,7952.89
20190507,340422118,39119.41,6937.62
20190507,340422119,18264.52,3632.38
20190507,340422120,21923.19,4689.29
20190507,340422121,39433.42,6144.92
20190507,340422122,27601.64,5858.42
20190507,340422123,12620.69,2332.33
20190507,340422125,18525.9,3724.22
20190507,340422126,28534.57,4764.32
20190507,340422127,14238.42,2609.91
20190507,340422128,35823.84,6962.15
20190507,340422129,14038.31,3643.22
20190507,340501001,6137.18,1280.01
20190507,340501003,14592.71,2494.26
20190507,340501004,10727.25,1435.54
20190507,340501006,5153.47,1135.27
20190507,340501007,8739.5,1574.27
20190507,340501008,6482.03,2069.75
20190507,340501009,19806.57,2946.04
20190507,340501010,9674.85,2401.17
20190507,340501012,8347.05,2114.54
20190507,340501013,7344.94,1132.56
20190507,340501014,19361.97,2391.59
20190507,340501015,8741.42,1410.76
20190507,340501016,4620.77,703.33
20190507,340501017,11187.33,1695.9
20190507,340501019,18998.95,4304.61
20190507,340501020,12752.64,1849.42
20190507,340501021,14813.99,2110.15
20190507,340501023,13261.79,1439.28
20190507,340501025,11413.72,2292.46
20190507,340501029,14550.63,2143.24
20190507,340501030,19017.83,3783.67
20190507,340521001,37131.97,6639.72
20190507,340521003,15049.26,2355.58
20190507,340521004,21797.31,4850.26
20190507,340521006,28898.52,3541.08
20190507,340521010,23317.03,5666.28
20190507,340521011,11891.48,2832.37
20190507,340521012,23052.51,6880.67
20190507,340521013,20952.88,3247.93
20190507,340521014,21008.59,4015.88
20190507,340521017,12740.46,3312.76
20190507,340521019,14935.28,3729.41
20190507,340521020,22571.54,4308.42
20190507,340521021,28769.61,5424.44
20190507,340521022,31697.32,5390.56
20190507,340521023,22526.09,6008.95
20190507,340521024,18263.75,5968.31
20190507,340521025,9901.22,3964.87
20190507,340522001,15760.62,3207.61
20190507,340522003,24634.63,4877.71
20190507,340522004,10851.49,1833
20190507,340522006,27196.56,6237.56
20190507,340522007,13579.2,3622.21
20190507,340522008,18985.02,5778.91
20190507,340522009,15429.23,3725.49
20190507,340522010,6917.76,1460.12
20190507,340522011,11097.04,2009.07
20190507,340522013,30382.64,4617.15
20190507,340522015,6541.05,1520.97
20190507,340523001,35054.33,7170.9
20190507,340523002,19025.03,4242.03
20190507,340523004,14737.57,2400.06
20190507,340523005,31783.87,5031.87
20190507,340523006,15860.82,2097.41
20190507,340523007,17559.71,5665.03
20190507,340523008,30452.97,5495.48
20190507,340523009,23455.66,6668.84
20190507,340523010,21394.09,4547.09
20190507,340523012,41879.11,6182.71
20190507,340523013,22032.87,3210.45
20190507,340601002,9901.72,2813.51
20190507,340601003,12261.64,2342.83
20190507,340601006,11979.99,3869.18
20190507,340601007,14583.24,4505.63
20190507,340601008,13801.12,4159.89
20190507,340601009,16221.06,4881.01
20190507,340601010,8764.75,1831.11
20190507,340601011,20355.4,3948.15
20190507,340601013,25828.31,4416.74
20190507,340601016,9281,2037.92
20190507,340601017,13201.1,3278.53
20190507,340601018,12932.05,1890.14
20190507,340601019,12689.05,2050.83
20190507,340601020,11459.15,1721.79
20190507,340601021,20419.43,4377.35
20190507,340601023,14414.15,2242.16
20190507,340601024,11870.69,2677.65
20190507,340601026,32746.36,5602.83
20190507,340601027,15716.67,3720.72
20190507,340601028,12170.1,3209.61
20190507,340601030,21720.17,5604.8
20190507,340601031,26615.96,5709.54
20190507,340601032,27811.52,5356.68
20190507,340601033,32032.16,6213.83
20190507,340601036,43808.58,8244.48
20190507,340621002,19466.42,4591.05
20190507,340621003,18286.78,5328.26
20190507,340621005,32049.95,6303.25
20190507,340621006,32745.63,10153.35
20190507,340621007,50682.43,9336.59
20190507,340621010,10888.5,2097.28
20190507,340621012,35898.17,7575.75
20190507,340621013,40895.91,8692.09
20190507,340621014,30062.09,7684.25
20190507,340621015,31691.45,7449.78
20190507,340621016,50914.16,11466.05
20190507,340621017,13402.72,3989.08
20190507,340621018,44045.75,12780.19
20190507,340621019,49982.24,15826.79
20190507,340621020,23055.56,6016.32
20190507,340621021,31377.87,7557.45
20190507,340621023,42497.81,10009.32
20190507,340621031,28302.73,6118.92
20190507,340621034,19094.79,5324.68
20190507,340701004,4960.82,1449.43
20190507,340701005,11319.5,2448.75
20190507,340701007,23390.76,4557.56
20190507,340701008,13387.73,2549.52
20190507,340701009,12078.82,2781.56
20190507,340701010,12544.03,2843.79
20190507,340701011,9106.79,2762.37
20190507,340701012,8448.82,1668.28
20190507,340701013,14556.73,2184.38
20190507,340701014,6063.58,1480.43
20190507,340701015,37674.21,6373.77
20190507,340701017,15052.69,2519.16
20190507,340701018,19931.93,3432.45
20190507,340701019,5834.05,2071.71
20190507,340701020,11159.32,2546.43
20190507,340701021,25315.2,3794.07
20190507,340701022,7245.73,1707.3
20190507,340701023,6796.19,1340.34
20190507,340701025,17416.53,3730.26
20190507,340701028,13995.4,2540.06
20190507,340701035,16315.02,2734.04
20190507,340701036,25684.52,3221.03
20190507,340701037,10258.28,1382.12
20190507,340701038,25317.01,3483.88
20190507,340701039,16791.9,2078.1
20190507,340701040,14809.49,1808.8
20190507,340701041,26528.9,3424.42
20190507,340701042,27544.27,3819.07
20190507,340701043,9362.21,1676.02
20190507,340701044,13645.27,1830.66
20190507,340701045,10976.58,1771.92
20190507,340701046,16042.54,1955.95
20190507,340701047,20591.39,3221.75
20190507,340701048,6694,1064.41
20190507,340722102,17254.75,1848
20190507,340722103,32489.91,5061.97
20190507,340722104,20179.18,1964.26
20190507,340722105,28992.22,3558.55
20190507,340722106,38864.05,3864.34
20190507,340722107,66718.97,7465.46
20190507,340722108,40659.96,4206.27
20190507,340722109,51843.88,4036.69
20190507,340722110,44517.07,3644.95
20190507,340722111,39289.95,3138.31
20190507,340722112,92762.13,10157.21
20190507,340722113,40879.1,4769.89
20190507,340722114,51267.7,5219.53
20190507,340722115,22861.27,2474.65
20190507,340722116,15784.18,1081.4
20190507,340722118,15914.91,1896.91
20190507,340722119,52682.19,5156.47
20190507,340722121,19263.42,2605.96
20190507,340722122,36855.39,3435.74
20190507,340722123,26068.52,2607.68
20190507,340722124,33688.93,3340.72
20190507,340722125,31432.65,2617.94
20190507,340722126,30675.02,6989.25
20190507,340801003,29118.19,4137.13
20190507,340801004,27016.59,3822.76
20190507,340801005,19322.43,1654.38
20190507,340801006,35480.71,10591.63
20190507,340801007,13713.07,3180.3
20190507,340801012,24722.62,2167.26
20190507,340801013,17034.71,1985.81
20190507,340801015,21881.18,3278.28
20190507,340801016,12050.48,1648.95
20190507,340801017,25100.43,1985.93
20190507,340801018,34321.77,3784.57
20190507,340801019,30234.46,4506.94
20190507,340801020,35590.16,4112.7
20190507,340801021,21704.37,4486.44
20190507,340801022,32437.08,6980.92
20190507,340801023,30600.34,5578.33
20190507,340801024,20236.12,3363.38
20190507,340801025,23600.89,6756.31
20190507,340801032,40510,6111.81
20190507,340801033,59295.75,7953.18
20190507,340801034,31144,11012.57
20190507,340822002,20186.98,2956.73
20190507,340822003,31586.06,3356.82
20190507,340822004,49149.92,10812.39
20190507,340822005,21132.78,4520.94
20190507,340822006,82291.64,8829.24
20190507,340822007,26140.8,4240.49
20190507,340822008,30193.54,6567.27
20190507,340822009,57454.49,8909.49
20190507,340822010,24497.4,4566.26
20190507,340822013,33012.73,4400.95
20190507,340822014,31213.7,4170.79
20190507,340822015,32578.44,4161.84
20190507,340822016,38099.45,6948.06
20190507,340822018,26961.24,3174.74
20190507,340822019,28169.25,4806.04
20190507,340822020,20211.94,1818.05
20190507,340822022,30291.09,3104.58
20190507,340822023,30060.9,4745.94
20190507,340822025,52714.41,8163.14
20190507,340822026,67913.85,8980.62
20190507,340822028,26557.51,3569.61
20190507,340822031,9684.91,1186.12
20190507,340824002,35746.44,5501.89
20190507,340824003,23931.85,2078.66
20190507,340824004,29810.28,4285.67
20190507,340824005,42356.38,5653.06
20190507,340824006,42889.49,10381.26
20190507,340824007,9203.45,1318.12
20190507,340824008,20158.62,3948.02
20190507,340824010,18839.77,2834.59
20190507,340824011,36113.82,4351.29
20190507,340824013,34449.71,6014.83
20190507,340824014,21475.91,4579.38
20190507,340824015,23151.79,3922.51
20190507,340824016,26535.31,3712.24
20190507,340824017,17948.94,2647.8
20190507,340824018,20640.68,3408.88
20190507,340824019,29774.62,3850.86
20190507,340824020,21353.71,4222.77
20190507,340824021,20620.21,5131.64
20190507,340825001,25620.14,4620.18
20190507,340825002,27859.46,5653.11
20190507,340825003,14580.05,2321.13
20190507,340825004,33801.48,11771.3
20190507,340825005,14986.3,4264.13
20190507,340825006,17264.92,4790.32
20190507,340825007,17270.14,3244.83
20190507,340825008,13271.62,4181.05
20190507,340825009,22724.42,5139.03
20190507,340825010,14101.37,3877.18
20190507,340825012,38431.51,7328.29
20190507,340825013,11274.68,3308.22
20190507,340825014,41277.91,7992.45
20190507,340825016,32458.35,8671.42
20190507,340825017,26228.7,5977.07
20190507,340826002,41409.46,8885.7
20190507,340826003,33609.09,5352.34
20190507,340826004,34904,5997.65
20190507,340826005,18151.23,3249.24
20190507,340826006,45826.18,10367.21
20190507,340826007,45115.75,10848.4
20190507,340826008,36872.27,9911
20190507,340826009,20321.86,5969.73
20190507,340826010,35165.78,8655.34
20190507,340826011,28093.37,6105.12
20190507,340826012,25055.85,6022.43
20190507,340826013,28370.89,7150.22
20190507,340826014,33269.5,6709.65
20190507,340826017,46630.13,9395.87
20190507,340826018,27021.16,7158.16
20190507,340826019,47237.56,9792.63
20190507,340826020,39640.76,10204.1
20190507,340826021,25021.72,4374.67
20190507,340826022,24570.51,4665.74
20190507,340827001,15055.24,3004.8
20190507,340827002,24369.78,4726.58
20190507,340827003,78720.33,10982.24
20190507,340827004,80663.72,11975.84
20190507,340827006,22761.04,4969.22
20190507,340827007,39773.09,4856.84
20190507,340827008,40326.33,7497.81
20190507,340827009,35790.06,6547.93
20190507,340827010,11561.36,1566.12
20190507,340827011,23693.85,4622.22
20190507,340827013,28983.03,4506.64
20190507,340827014,19853.38,3905.19
20190507,340827015,25200.5,5581.18
20190507,340827016,17379.5,4727.63
20190507,340827017,15838.67,2481.59
20190507,340827019,45329.39,5480.72
20190507,340827020,31799.17,5344.87
20190507,340827021,31274.85,4115.74
20190507,340827022,28215.95,6084.83
20190507,340827023,27953.96,4388.23
20190507,340828001,14642.79,4054
20190507,340828003,28866.76,5761.94
20190507,340828004,25166.89,9026.28
20190507,340828005,17108.25,5571.18
20190507,340828006,18772.18,5038.12
20190507,340828007,11566.3,2797.13
20190507,340828008,28889.72,4880.68
20190507,340828009,29524.81,5796.8
20190507,340828010,8708.19,2302.15
20190507,340828011,14026.2,4153.58
20190507,340881001,33853.81,5067.16
20190507,340881002,23171.4,3579.84
20190507,340881003,36245.37,5293.37
20190507,340881004,23978.44,2226.85
20190507,340881005,23600.43,3072.93
20190507,340881007,29487.37,3002.92
20190507,340881008,26714.06,2566.16
20190507,340881009,23862.2,3514.14
20190507,340881010,40069.12,5262.46
20190507,340881012,47157.87,6246.87
20190507,340881013,42037.81,4642.11
20190507,340881014,56483.06,7622.63
20190507,340881015,48282.63,6394.33
20190507,340881016,30155.69,4140.01
20190507,340881017,30284.49,3809.3
20190507,340881018,28013.25,4402.88
20190507,340881019,27351.24,2423.14
20190507,340881020,18966.21,2530.95
20190507,340881022,42387.52,4638.52
20190507,341001003,12477.3,3678.41
20190507,341001004,9261.49,2086.31
20190507,341001005,9853.57,2278.67
20190507,341001006,18585,2811.98
20190507,341001007,11566.55,2595.39
20190507,341001015,9114.14,1340.36
20190507,341003004,10372.29,1611.31
20190507,341003006,7653.94,1149.35
20190507,341003007,9761.79,1330.44
20190507,341003008,13005.85,2486.03
20190507,341003011,6432.75,839.6
20190507,341003012,6444.78,898.99
20190507,341003013,4213,798.57
20190507,341003014,3833.26,699.75
20190507,341003015,12655.32,1496.93
20190507,341003016,8636.39,1151.48
20190507,341003017,12469.19,2223.4
20190507,341003018,16207.11,2338.67
20190507,341003019,9678.29,1470.4
20190507,341003020,4213.88,461.2
20190507,341003022,5486.13,1437.57
20190507,341003023,3325.71,448.35
20190507,341021001,14247.92,1607.8
20190507,341021003,22508.74,3546.43
20190507,341021004,12101.48,1714.15
20190507,341021005,11083.22,1499.02
20190507,341021007,11798.02,1907.95
20190507,341021008,9362.56,1565.07
20190507,341021009,12353,1274.49
20190507,341021010,7820.31,839.21
20190507,341021011,21467.7,3445.79
20190507,341021012,22865.01,2826.7
20190507,341021013,6042.07,784.34
20190507,341021014,10249.79,1114.85
20190507,341021015,10521.16,1529.54
20190507,341021016,4933.39,763.71
20190507,341021017,16772.99,2262.56
20190507,341021018,16621.77,2613.64
20190507,341021019,19183.45,1986.4
20190507,341021022,15403.72,1896.13
20190507,341021024,3698.6,626.52
20190507,341021025,18566.93,2798.94
20190507,341021026,7550.76,820.18
20190507,341022003,8131.06,1187
20190507,341022004,10228.66,1381.77
20190507,341022005,14731.72,1080.92
20190507,341022006,14765.46,1636.11
20190507,341022008,6613.93,974.24
20190507,341022009,8814.08,934.59
20190507,341022010,11091.88,932.91
20190507,341022011,7378.14,1074.75
20190507,341022012,16866.12,1920.33
20190507,341022013,10519.64,1163.38
20190507,341022014,11539.72,1832.78
20190507,341023001,8337.39,1719.09
20190507,341023003,6138.47,1335.36
20190507,341023004,9975.69,1540.69
20190507,341023005,2726.95,372.88
20190507,341023006,3977.77,533.04
20190507,341023007,5320.25,1131.21
20190507,341024003,11338.66,837.16
20190507,341024004,11769.43,1171.06
20190507,341024005,14209.28,1713.93
20190507,341024006,19462.96,1940.69
20190507,341024007,18215.93,1616.51
20190507,341024008,11163.75,1567.53
20190507,341024009,16380.98,1942.26
20190507,341024010,9138.56,535.2
20190507,341101003,18133.63,3440.34
20190507,341101004,12693.21,2237.55
20190507,341101005,45393.07,8130.51
20190507,341101006,18884.06,2873.68
20190507,341101008,21442.67,3135.12
20190507,341101010,21089.52,4821.31
20190507,341101011,12766.35,2917.1
20190507,341101012,17857.07,3231.29
20190507,341101013,20407.68,3788.05
20190507,341101014,19232.6,3973.75
20190507,341101018,17110.52,2785.56
20190507,341101019,21893.22,4629.96
20190507,341122002,17589.75,3559.73
20190507,341122003,22416.39,4330.11
20190507,341122004,21112.69,4892.82
20190507,341122005,21487.1,9043.28
20190507,341122006,17939.81,2924.43
20190507,341122007,25111.25,3711.62
20190507,341122008,27171.32,6844.06
20190507,341122009,33343.37,4756.02
20190507,341122011,27455.48,3064.92
20190507,341124002,9518.24,2191.74
20190507,341124003,26981.72,6961.97
20190507,341124004,23177.65,3969.01
20190507,341124005,18679.52,3118.99
20190507,341124007,9183.08,2260.39
20190507,341124008,14654.06,3399.96
20190507,341124009,13675.93,3133.17
